id 1,name 1,id 2,name 2,short_lyric 1,lyric 1,lyric 2
66190,C GÁI ĐỒ LONG,52640,là con gái,ĐÊM NAY NGỒI BÊN SUỐI TRÔNG LÁ RỤNG ĐÌU HIU...,"","LÀ CON GÁI NÈ EM ĐI ĐỨNG NHẸ NHÀNG. TÓC ĐƯỜNG NGÔI THẲNG HÀNG, CÀI BÔNG HOA GỌN GÀNG XINH. LÀ CON GÁI NÈ KHI ĐI THƯA VỀ TRÌNH. KHÔNG ĐI CHƠI MỘT MÌNH. HỌC BÀI XONG NẤU CƠM QUÉT NHÀ. NHƯ BÔNG HOA VÀNG RỰC NẮNG. NHƯ CHIM NON MỪNG NGÀY MỚI. EM LUÔN LUÔN LÀ TRÒ NGOAN CHO BA MẸ MỪNG VUI. NHƯ CON VE GỌI HÈ TỚI. NHƯ CON ONG CHUYÊN CẦN SỨC. EM LUÔN LUÔN LÀ TRÒ NGOAN, LÀ CON GÁI CƯNG NHẤT NÈ. LÀ CON GÁI NÈ EM ĂN NÓI DỊU DÀNG. VÂNG LỜI CÔ VỚI THẦY. CÀNG CHĂM LO HỌC HÀNH HƠN. LÀ CON GÁI NÈ EM YÊU THƯƠNG BẠN BÈ. KHÔNG GANH ĐUA HỜN GIẬN, HỌC VÀ CHƠI SẼ KHÔNG KHÓC NHÈ. NHƯ BÔNG HOA VÀNG RỰC NẮNG. NHƯ CHIM NON MỪNG NGÀY MỚI. EM LUÔN LUÔN LÀ TRÒ NGOAN CHO BA MẸ MỪNG VUI. NHƯ CON VE GỌI HÈ TỚI. NHƯ CON ONG CHUYÊN CẦN SỨC. EM LUÔN LUÔN LÀ TRÒ NGOAN, LÀ CON GÁI CƯNG NHẤT NÈ"
64619,TÌNH ẤM CHIỀU QUÊ,53346,tình ấm chiều quê,HÒ Ơ Ơ...CHIỀU CHIỀU NGƯ PHỦ ĐI CÂU CÁ ĐÂU CHẲNG THẤY...,"","TRÊN VEN SÔNG CHIỀU NAY TIẾNG AI HÒ NGHE BÂNG KHUÂNG CON NƯỚC XUÔI ÊM ĐỀM CHỢT XÔN XAO. ƠI CÔ EM LÀNG QUÊ TÓC PHIÊU BỒNG TRONG NẮNG GIÓ CÓ HAY KHÔNG NGƯỜI LÒNG ANH MUỐN QUÊN LỐI VỀ. THÔI ANH ƠI ĐỪNG KHEN NẮNG SE HỒNG TRÊN MÔI EM, EM CHỈ NHƯ HOA ĐỒNG MỌC VEN SÔNG. ƠI CÔ EM DỂ THƯƠNG BIẾT CHO LÒNG TRAI THA PHƯƠNG SÓNG XÔ DÂNG TRÀO DƯỜNG NHƯ KIẾP NÀO TA GẶP NHAU. ƠI CHIỀU ƠI NẮNG VÀNG SOI ĐẸP TÌNH TA, ANH MUỐN QUÊN ĐI BAO NGÀY DÃI DẦU MƯA NẮNG NGƯỢC XUÔI. NHỚ NGHE ANH MỐI TÌNH NỒNG NÀNG DUYÊN TRAO, ANH CHỚ QUÊN BAO CÂU THỀ MUÔN ĐỜI TA MÃI GẦN NHAU. EM KHÔNG MONG GÌ HƠN CÓ ANH KỀ BÊN SỚM TỐI NHƯ TIẾNG VE SAU HÈ GỌI VANG VANG. ƠI EM THƯƠNG THẬT THƯƠNG CHỚ NGHI NGỜ TÌNH ANH TRAO GIÓ MÂY XIN ĐỪNG GỌI TA LÃNG DU TRỜI XA"
66101,30 NĂM ẤY CHỨA CHAN ÂN TÌNH,52302,chan chứa tình quê,LÂU LẮM MỚI VỀ THĂM CHỐN CŨ CÂY RỪNG ĐÁ NÚI...,"",QUÊ HƯƠNG EM BÁT NGÁT MÊNH MÔNG CÁNH ĐỒNG RUỘNG XANH KHOAN KHOAN HÒ KHOAN ÔM CON SÔNG THÂN THIẾT CỬU LONG NƯỚC ÊM XUÔI DÒNG KHOAN KHOAN HÒ KHOAN MÙA GẶT SANG TRAI GÁI HÁT VANG XÓM THÔN RỘN RÀNG NIỀM VUI PHƠI PHỚI LÚA VÀNG NƠI NƠI HOA TRÁI TỐT TƯƠI THƠM NGÁT HƯƠNG ĐỜI QUÊ HƯƠNG ANH CUỐI MŨI NƯỚC NON ĐẤT LÀNH MIỀN NAM KHOAN KHOAN HÒ KHOAN TRÔNG RA XA SÓNG VỖ NGÂN NGA VEN BIỂN THÁI BÌNH KHOAN KHOAN HÒ KHOAN THUYỀN RA KHƠI KHI NẮNG SỚM MAI NHỮNG NGƯ DÂN CHÀI NHIỀU TÔM LẮM CÁ CÓ HÀNG DỪA XANH HƯƠNG LÚA MƠN MAN PHA LẪN HƯƠNG TRÀM NẮNG MÚA VUI CÙNG LÁ GIÓ REO TÌNH CA TÔ THẮM ĐỜI TA MƯA MƯA XUỐNG GẦN XA CHO ĐẤT NỞ HOA TƯỚI MÁT TÌNH TA CHIỀU TRÊN SÔNG CÓ TIẾNG HÒ KHOAN ĐÒ TRÊN SÔNG ĐƯA CHUYẾN DỌC NGANG SÔNG NƯỚC HỮU TÌNH MONG ƯỚC DUYÊN MÌNH NGÀY MÃI TƯƠI XINH NẮNG MÚA VUI CÙNG LÁ GIÓ REO TÌNH CA TÔ THẮM ĐỜI TA MƯA MƯA XUỐNG GẦN XA CHO ĐẤT NỞ HOA TƯỚI MÁT TÌNH TA CHIỀU TRÊN SÔNG CÓ TIẾNG HÒ KHOAN ĐÒ TRÊN SÔNG ĐƯA CHUYẾN DỌC NGANG SÔNG NƯỚC HỮU TÌNH MONG ƯỚC DUYÊN MÌNH NGÀY MÃI TƯƠI XINH NHƯ UYÊN ƯƠNG CHẮP CÁNH BÊN NHAU XÂY ĐỜI NO ẤM KHOAN KHOAN HÒ KHOAN EM TRAO ANH DUYÊN GẤM TƠ HOA SỐNG VUI THUẬN HÒA KHOAN KHOAN HÒ KHOAN DÙ GIAN LAO KHUYA SỚM CÓ NHAU NẮNG MƯA DÃI DẦU TÌNH YÊU LAI LÁNG NHƯ MÀU PHÙ SA ĐỎ THẮM TRONG TA MÃI MÃI KHÔNG NHÒA TÌNH YÊU LAI LÁNG NHƯ MÀU PHÙ SA ĐỎ THẮM TRONG TA MÃI MÃI KHÔNG NHÒA TÌNH YÊU LAI LÁNG NHƯ MÀU PHÙ SA ĐỎ THẮM TRONG TA MÃI MÃI KHÔNG NHÒA.
60678,CHIA TAY VẪN LÀM BẠN,58473,hay là chia tay,CHỈ MỘT LÝ DO THÔI NGƯỜI HỠI MÀ TẠI SAO EM KHÔNG NÓI...,"","VẬY LÀ CHÚNG TA CHIA TAY NHAU. CÒN GÌ NỮA ĐÂU EM BƯỚC ĐI. VÀ NGƯỜI KHÓC CHI VÌ EM ĐÃ NÓI CHIA TAY MÀ. NGƯỜI CẦN PHẢI KHÓC CHÍNH LÀ ANH. RỒI THÌ MẤT ANH EM MỚI HIỂU ĐƯỢC. TÌNH YÊU CỦA ANH NHƯ THẾ NÀO. VÀ ANH SẼ KHÔNG NHƯ NGƯỜI TA NÓI YÊU EM NHIỀU. VÌ ANH CHỈ YÊU BẰNG CON TIM. VÀ CHỈ KHI EM MẤT ĐI ANH. THÌ EM MỚI HIỂU RA ANH YÊU EM NHIỀU LẮM ĐẤY. RỒI EM SẼ NHẬN THẤY NHỮNG THỨ XUNG QUANH. CHỈ LÀ THOÁNG QUA HAY CHÍNH ANH LÀ MÃI MÃI. VÀ ANH CŨNG SỢ LẮM KHI ANH MẤT ĐI EM. CÒN NỖI SỢ NÀO HƠN, KHI MẤT NGƯỜI YÊU THƯƠNG. NHƯNG KHÓ THỂ THAY ĐỔI KHI EM ĐÃ HẾT YÊU ANH. HAY LÀ CHÚNG TA CHIA TAY TỪ ĐÂY EM NHÉ?"
60066,ÁNH DƯƠNG SẼ X A TAN,53667,ánh xuân tan,ÁNH DƯƠNG KIA DẦN XÓA HẾT NHỮNG ĐAU THƯƠNG DẦN QUA ĐI...,"",SÁNG XUÂN VÀNG LỘC VƯƠN SẮC BIẾC NHÌN THẾ NHÂN CÒN MÃI XOAY VẦN NHẮP CHÉN NỒNG ĐỜI NHƯ GIẤC MỘNG NHÌN LẠI ĐỜI NHIỀU NỖI BÂNG KHUÂNG CÓ AI TÌM VỀ MÙA XUÂN XƯA NHẶT CÁNH HOA THƯƠNG MẤY CHO VỪA KÝ ỨC NÀO VỌNG BÊN SONG THƯA SAO QUÁ XA NHƯNG SAO THIẾT THA THỜI GIAN MÃI NHƯ CON THUYỀN TRÔI MÙA XUÂN CŨNG SẼ QUA MÀ THÔI ĐỜI NGƯỜI MÃI LÊNH ĐÊNH NỔI TRÔI TIẾC NUỐI XA VỜI THỜI TRẺ CŨNG THEO MÂY CHÌM TRÔI MẬT NGỌT ĐẮNG NẾM CHUNG BỜ MÔI RỒI XUÂN ĐẾN SẼ XA VỜI VỢI RU MÃI MUÔN ĐỜI XUÂN ĐẾN MƠ MÀNG RƠI CÁNH HOA VÀNG XUÂN ĐẾN XUÂN TAN SÁNG XUÂN VÀNG LỘC VƯƠN SẮC BIẾC NHÌN THẾ NHÂN CÒN MÃI XOAY VẦN NHẮP CHÉN NỒNG ĐỜI NHƯ GIẤC MỘNG NHÌN LẠI ĐỜI NHIỀU NỖI BÂNG KHUÂNG CÓ AI TÌM VỀ MÙA XUÂN XƯA NHẶT CÁNH HOA THƯƠNG MẤY CHO VỪA KÝ ỨC NÀO VỌNG BÊN SONG THƯA SAO QUÁ XA NHƯNG SAO THIẾT THA THỜI GIAN MÃI NHƯ CON THUYỀN TRÔI MÙA XUÂN CŨNG SẼ QUA MÀ THÔI ĐỜI NGƯỜI MÃI LÊNH ĐÊNH NỔI TRÔI TIẾC NUỐI XA VỜI THỜI TRẺ CŨNG THEO MÂY CHÌM TRÔI MẬT NGỌT ĐẮNG NẾM CHUNG BỜ MÔI RỒI XUÂN ĐẾN SẼ XA VỜI VỢI RU MÃI MUÔN ĐỜI XUÂN ĐẾN MƠ MÀNG RƠI CÁNH HOA VÀNG XUÂN ĐẾN XUÂN TAN THỜI GIAN MÃI NHƯ CON THUYỀN TRÔI MÙA XUÂN CŨNG SẼ QUA MÀ THÔI ĐỜI NGƯỜI MÃI LÊNH ĐÊNH NỔI TRÔI TIẾC NUỐI XA VỜI THỜI TRẺ CŨNG THEO MÂY CHÌM TRÔI MẬT NGỌT ĐẮNG NẾM CHUNG BỜ MÔI RỒI XUÂN ĐẾN SẼ XA VỜI VỢI RU MÃI MUÔN ĐỜI XUÂN ĐẾN MƠ MÀNG RƠI CÁNH HOA VÀNG XUÂN ĐẾN XUÂN TAN XUÂN ĐẾN MƠ MÀNG RƠI CÁNH HOA VÀNG XUÂN ĐẾN XUÂN TAN.
66572,YÊU EM CÂU H,54864,yêu em,ANH THƯƠNG ANH THƯƠNG BIẾT MẤY CÂU HÒ...,"",CHUYỆN TÌNH YÊU EM VỚI ANH. QUÁ MONG MANH NHƯ CHIẾC LÁ XANH. MÙA HÉO ÚA MÙA TƯƠI XANH. ANH LO SỢ NGÀY EM XA ANH. NGỒI BÊN EM MƯA RƠI SUỐT ĐÊM. PHÚT GIÂY NÀY THẬT QUÁ ÊM ĐỀM. TỰA VAI NHAU ANH THẦM ƯỚC AO. ƯỚC MONG SAO ĐÔI TA MÃI BỀN LÂU.. YÊU EM NHIỀU EM CÓ BIẾT KHÔNG. ĐÃ BAO ĐÊM ANH NGHĨ VỀ EM. DÙ LÀ TRONG GIÂY PHÚT DÙ LÀ TRONG CƠN MƠ. ANH MƠ ĐƯỢC CÓ EM NGƯỜI ƠI. VẪN MONG NGÀY ĐÔI TA SÁNH ĐÔI. VẪN MONG NGÀY HẠNH PHÚC TRÀN ĐẦY. NGÀY TÌNH NHÂN ĐÔI LỨA. NGÀY BÌNH YÊN ÊM ẤM. ANH MONG EM VỚI ANH THÀNH ĐÔI MÃI THÔI
63312,NÀO C AI BIẾT,50976,nào ai biết,NÀO CÓ AI BIẾT YÊU THƯƠNG NĂM XƯA TRỞ VỀ...,"",NÀO AI BIẾT CÓ NHỮNG LÚC MỘT MÌNH. HÁT BÀI TÌNH CA MIÊN MAN TRÔI THEO LÀN GIÓ ĐÔNG. TỪNG CÂU HÁT ĐỂ GIÓ CUỐN ĐI. LÒNG CHẲNG MUỐN NHỚ ĐẾN AI. NGƯỜI ĐAU THƯƠNG XIN NGHE CHUYỆN TÌNH TÔỊ. OH OH OH ... SƯƠNG ĐÊM RƠI RƠI MÃI RẤT VÔ TÌNH. TỪNG NGÀY QUA ĐÃ LẤP ĐI NỖI THƯƠNG NHỚ. VỚI TÔI TỰA NHƯ THẤY TƯƠNG LAI ĐÂY RỒỊ. THỜI GIAN KHÔNG ĐỢI MỘT MỐI TÌNH ĐÃ XƯẠ. ĐÊM NAY MÌNH TÔI GIỮA PHỐ KHUYA. CÔ ĐƠN THẾ NHƯNG TÔI LẠI VUỊ. TỰ HỎI PHẢI CHĂNG CUỘC TÌNH THỨ NHẤT CÓ EM TRONG ĐỜỊ. VỘI VÀNG LƯỚT QUA TẦM TAY VÀ HẠNH PHÚC XƯA GIỜ ĐÂỦ. NÀO AI BIẾT CÓ NHỮNG LÚC GIỌT RƯỢU ĐẮNG. LÀM ĐAU THÊM CON TIM NHƯNG RIÊNG MÌNH BIẾT THÔỊ. TỪNG CÂU HÁT ĐỂ GIÓ CUỐN ĐI LÒNG CHẲNG MUỐN NHỚ ĐẾN. THÔI ĐỜI BUÔN TRÔI CHO CON TIM CHUYỆN TÌNH YÊỤ. NÀO AI BIẾT GIỮA THẾ GIỚI ĐẦY HẠNH PHÚC. MỘT MÌNH TÔI ÔM CÔ ĐƠN NGHE ĐỜI LẺ LOỊ. TỪNG CÂU HÁT ĐỂ GIÓ CUỐN ĐI LÒNG CHẲNG MUỐN NHỚ ĐẾN. QUÊN TỪNG CÂU CA NHƯ QUÊN ĐI CHUYỆN TÌNH YÊỤ. OH OH OH ...
66141,BỨC UYÊN ƯƠNG DANG DỞ,55492,dệt mộng uyên ương,CHỐN HÀM DƯƠNG CHÀNG CÓ NGOẢNH LẠI BẾN TIÊU TƯƠNG...,"",TÌNH CỜ ANH GẶP EM TRONG VƯỜN HOA ĐÊM TRĂNG RẰM TRỘM NHÌN EM THẬT LÂU ANH NGẨN NGƠ EM BIẾT CHĂNG NGƯỜI NHƯ ĐÓA HOA HỒNG EM CƯỜI NHƯ NHỮNG NỤ HỒNG ĐÃ LÀM CHO LÒNG ANH KỂ TỪ ĐÂY BIẾT NHỚ MONG NHÌN EM YÊU HỒN NHIÊN NHƯ NÀNG TIÊN GIÁNG TRẦN LÒNG THẦM MONG NGÀY SAU ANH VÀ EM SẼ SÁNH DUYÊN TÌNH TA MÃI LƯU TRUYỀN ÔI NÀNG TIÊN QUÁ DỊU HIỀN CỦA ĐỜI ANH NGƯỜI ƠI ANH ƯỚC MONG CÓ VẬY THÔI TÌNH MÌNH NHƯ ĐÔI UYÊN ƯƠNG NGƯỜI ƠI EM LÀ TIÊN NỮ TRONG ĐỜI MÌNH CÙNG ƯỚC SẼ MÃI MÃI BÊN NHAU MÀ THÔI TRỌN ĐỜI CHẲNG TIẾC NUỐI DÙ CHO NHÂN THẾ ĐỔI RỜI DÙ BÃO TỐ CŨNG CHẲNG CÁCH CHIA NGƯỜI ƠI VÀ RỒI ĐÊM ĐÊM ANH MƠ VỀ EM ANH ĐÃ MƠ THẤY EM CƯỜI NỤ CƯỜI ĐÓ ĐÃ KHIẾN TRÁI TIM ANH NGẨN NGƠ LÒNG NÀY HỨA SẼ MÃI CÙNG EM ĐI CUỐI TRÂN TRỜI NGÀN TIẾNG YÊU ANH SẼ TRAO RIÊNG MÌNH EM THÔI.
61528,ĐỢI CHỜ,52488,đợi chờ,MỘT KHI ĐIỀU ĐÓ CÓ THỂ SẼ KHIẾN NƯỚC MẮT EM RƠI...,"",ĐỢI CHỜ ANH EM CHẲNG TÍNH TỪNG GIÂY DÙ MỖI GIÂY BẰNG HAI ĐẦU THẾ KỶ ĐỢI CHỜ ANH DÙ MÁI TÓC PHA SƯƠNG DÙ CUỘC ĐỜI CHẲNG CHO EM CÓ ANH ĐỢI CHỜ ANH EM NHƯ HÓA NGƯỜI HÀNH KHẤT VỚI NIỀM VUI NGƯỢC DÒNG THỜI GIAN MẢI MIẾT KIẾM TÌM KỶ NIỆM VỀ ANH MẶC DÒNG ĐỜI CỨ MẢI MIẾT TRÔI EM VẪN ĐỢI ANH DẪU CÓ MUỘN MÀNG ANH LÀ NGÔI SAO KHUYA ẤY CỨ LẤP LÁNH GỌI EM RẠNG RỠ GỌI EM ANH LÀ NGÔI SAO KHUYA ẤY CỨ LẤP LÁNH GỌI EM RẠNG RỠ GỌI EM ĐỢI CHỜ ANH EM CHẲNG TÍNH TỪNG GIÂY DÙ MỖI GIÂY BẰNG HAI ĐẦU THẾ KỶ ĐỢI CHỜ ANH DÙ MÁI TÓC PHA SƯƠNG DÙ CUỘC ĐỜI CHẲNG CHO EM CÓ ANH ĐỢI CHỜ ANH EM NHƯ HÓA NGƯỜI HÀNH KHẤT VỚI NIỀM VUI NGƯỢC DÒNG THỜI GIAN MẢI MIẾT KIẾM TÌM KỶ NIỆM VỀ ANH MẶC DÒNG ĐỜI CỨ MẢI MIẾT TRÔI EM VẪN ĐỢI ANH DẪU CÓ MUỘN MÀNG ANH LÀ NGÔI SAO KHUYA ẤY CỨ LẤP LÁNH GỌI EM RẠNG RỠ GỌI EM ANH LÀ NGÔI SAO KHUYA ẤY CỨ LẤP LÁNH GỌI EM RẠNG RỠ GỌI EM ANH LÀ NGÔI SAO KHUYA ẤY CỨ LẤP LÁNH GỌI EM RẠNG RỠ GỌI EM ANH LÀ NGÔI SAO KHUYA ẤY CỨ LẤP LÁNH GỌI EM RẠNG RỠ GỌI EM.
63328,NẾU ĐỜI KH NG C CHỮ NẾU,55296,đời không còn nhau,NẾU NHƯ TA KHÔNG GẶP NHAU GIỜ ĐỜI EM SẼ RA SAO...,"",QUAY LƯNG ĐI TÔI MỚI BIẾT LÀ MẤT EM THẬT RỒI. KHI TRONG TÔI TÌNH YÊU ẤY CÒN THA THIẾT GỌI MỜI. ĐÊM HÔM QUA TÌNH CÒN ĐẤY NHƯ HƯƠNG HOA MÙA XUÂN. RỒI TAN TÁC NHƯ SƯƠNG GIĂNG CHIỀU ĐÔNG. VÒNG TAY LÃNG QUÊN CƠN ĐAU TRÀO DÂNG. TẠI SAO ĐỜI KHÔNG CÓ NHAU?. TÌNH PHAI ÔI TÌNH TAN ÚA MÀU. TỪ BAO CHIỀU TRONG TÁI TÊ RÃ RỜI HOANG PHẾ. ĐỔI THAY TỪ GIÂY PHÚT NÀO. NGẨN NGƠ CÕI LÒNG TÔI THÉT GÀO. NIỀM ĐAU DÀI HƠN NỖI VUI BAO NGÀY CHO NHAU. CHO HÔM NAY VÀ MÃI MÃI LÀ VẾT THƯƠNG SAU CÙNG. TÔI CHƠI VƠI TRONG SÂU TỐI TÌNH ƠI ĐÃ LẠNH LÙNG. KHI CON TIM CÒN CHE DẤU VẾT XƯA NIỀM ĐAU. CÒN THƯƠNG NHỚ TRONG MÊNH MÔNG CHÌM SÂU. CÒN HIU HẮT ĐỜI TA KHÔNG CÒN NHAU. TẠI SAO ĐỜI KHÔNG CÓ NHAU?. TÌNH PHAI ÔI TÌNH TAN ÚA MÀU. TỪ BAO CHIỀU TRONG TÁI TÊ RÃ RỜI HOANG PHẾ. ĐỔI THAY TỪ GIÂY PHÚT NÀO. NGẨN NGƠ CÕI LÒNG TÔI THÉT GÀO. NIỀM ĐAU DÀI HƠN NỖI VUI BAO NGÀY CHO NHAU. CHO HÔM NAY VÀ MÃI MÃI LÀ VẾT THƯƠNG SAU CÙNG. TÔI CHƠI VƠI TRONG SÂU TỐI TÌNH ƠI ĐÃ LẠNH LÙNG. KHI CON TIM CÒN CHE DẤU VẾT XƯA NIỀM ĐAU. CÒN THƯƠNG NHỚ TRONG MÊNH MÔNG CHÌM SÂU. CÒN HIU HẮT ĐỜI TA KHÔNG CÒN NHAU. KHI CON TIM CÒN CHE DẤU VẾT XƯA NIỀM ĐAU. CÒN THƯƠNG NHỚ TRONG MÊNH MÔNG CHÌM SÂU. CÒN HIU HẮT... ĐỜI TA KHÔNG CÒN NHAU
66049,TẾT À TẾT ƠI,55961,ấy ơi ấy à,TẾT VỀ EM MONG TẾT VỀ MẸ MAY ÁO MỚI...,"",MỖI NGÀY QUA ANH VU VƠ ÔM MỘNG MƠ VÀ ĐÊM NHỚ NHỚ VỀ EM TRONG NHỮNG GIẤC MƠ LẬP LỜ ĐẾN BÂY GIỜ CỨ BỎ AI TÁI TÊ TÁI VỚI BAO NHIÊU ÂN TÌNH ĐẮM SAY GIÁ NHƯ EM KHÔNG CÒN ĐÂY GIÁ NHƯ EM BIẾT TIM NÀY VẪN CHỈ DÀNH PHÚT GIÂY ẤY ƠI ẤY XIN ĐỪNG XA NHỚ THƯƠNG ẤY BAO NGÀY QUA THẬT LÀ NHỚ QUÁ ĐI À ẤY ƠI ẤY XIN ĐỪNG XA ĐỪNG LÀM TỘI CHO NGƯỜI TA HA ẤY ƠI ẤY NHA AH HA NGÀY HÔM QUA ANH NẰM MƠ THẤY EM ĐÓ TRONG GIẤC MƠ EM LẠI CÀNG DỄ THƯƠNG GHÊ TẠI SAO TA KHÔNG LÀM QUEN VỚI EM CHỚ CHO GIẤC MƠ KHÔNG CÒN LÀ GIẤC MƠ NGÀY HÔM QUA ANH NẰM MƠ THẤY EM RỒI HÔM NAY TRÁI TIM LẠI MONG NHỚ NGƯỜI YÊU ƠI XIN ĐỪNG XA VẮNG NHAU ĐỂ CON TIM SẼ THÔI KHÔNG BUỒN ĐAU ẤY ƠI ẤY ĐỪNG ĐỪNG XA ANH ẤY À ƠI ƠI ANH YÊU EM THẪN THỜ SAY ĐẮM SAO EM LUÔN NGẨN NGƠ VỚI ANH CHO TIM ANH NHỚ EM TỪNG ĐÊM ẤY ƠI ẤY ĐỪNG ĐỪNG ĐI ĐÂU ẤY ĐỪNG ĐI XA CHO NGƯỜI TA CŨNG ĐỪNG XA ẤY CHO YÊU THƯƠNG SẼ MAU ĐẾN ĐÂY XIN CHO ANH ĐẾN BÊN ĐỜI EM ẤY ƠI ẤY À À À A SAO ANH THƯƠNG ẤY QUÁ ĐI À ẤY ƠI ẤY XIÊU LÒNG ĐI NHA NHA NHA NHA ẤY ẤY NHA NHA MỖI NGÀY QUA ANH VU VƠ ÔM MỘNG MƠ VÀ ĐÊM NHỚ NHỚ VỀ EM TRONG NHỮNG GIẤC MƠ LẬP LỜ ĐẾN BÂY GIỜ CỨ BỎ AI TÁI TÊ TÁI VỚI BAO NHIÊU ÂN TÌNH ĐẮM SAY GIÁ NHƯ EM KHÔNG CÒN ĐÂY GIÁ NHƯ EM BIẾT TIM NÀY VẪN CHỈ DÀNH PHÚT GIÂY ẤY ƠI ẤY XIN ĐỪNG XA NHỚ THƯƠNG ẤY BAO NGÀY QUA THẬT LÀ NHỚ QUÁ ĐI À ẤY ƠI ẤY XIN ĐỪNG XA ĐỪNG LÀM TỘI CHO NGƯỜI TA HA ẤY ƠI ẤY NHA AH HA NGÀY HÔM QUA ANH NẰM MƠ THẤY EM ĐÓ TRONG GIẤC MƠ EM LẠI CÀNG DỄ THƯƠNG GHÊ TẠI SAO TA KHÔNG LÀM QUEN VỚI EM CHỚ CHO GIẤC MƠ KHÔNG CÒN LÀ GIẤC MƠ NGÀY HÔM QUA ANH NẰM MƠ THẤY EM RỒI HÔM NAY TRÁI TIM LẠI MONG NHỚ NGƯỜI YÊU ƠI XIN ĐỪNG XA VẮNG NHAU ĐỂ CON TIM SẼ THÔI KHÔNG BUỒN ĐAU ẤY ƠI ẤY ĐỪNG ĐỪNG XA ANH ẤY À ƠI ƠI ANH YÊU EM THẪN THỜ SAY ĐẮM SAO EM LUÔN NGẨN NGƠ VỚI ANH CHO TIM ANH NHỚ EM TỪNG ĐÊM ẤY ƠI ẤY ĐỪNG ĐỪNG ĐI ĐÂU ẤY ĐỪNG ĐI XA CHO NGƯỜI TA CŨNG ĐỪNG XA ẤY CHO YÊU THƯƠNG SẼ MAU ĐẾN ĐÂY XIN CHO ANH ĐẾN BÊN ĐỜI EM ẤY ƠI ẤY À À À A SAO ANH THƯƠNG ẤY QUÁ ĐI À ẤY ƠI ẤY XIÊU LÒNG ĐI NHA NHA NHA NHA ẤY ẤY NHA NHA NGÀY HÔM QUA ANH NẰM MƠ THẤY EM RỒI HÔM NAY TRÁI TIM LẠI MONG NHỚ NGƯỜI YÊU ƠI XIN ĐỪNG XA VẮNG NHAU ĐỂ CON TIM SẼ THÔI KHÔNG BUỒN ĐAU ẤY ƠI ẤY ĐỪNG ĐỪNG ĐI ĐÂU ẤY ĐỪNG ĐI XA CHO NGƯỜI TA CŨNG ĐỪNG XA ẤY CHO YÊU THƯƠNG SẼ MAU ĐẾN ĐÂY XIN CHO ANH ĐẾN BÊN ĐỜI EM ẤY ƠI ẤY À À À A SAO ANH THƯƠNG ẤY QUÁ ĐI À ẤY ƠI ẤY XIÊU LÒNG ĐI NHA NHA NHA NHA ẤY ẤY NHA NHA ẤY ƠI ẤY À À À A SAO ANH THƯƠNG ẤY QUÁ ĐI À ẤY ƠI ẤY XIÊU LÒNG ĐI NHA NHA NHA NHA ẤY ẤY NHA NHA.
